amedas_code,name,name_kana,name_en,latitude,longitude,altitude_m,station_type,elems,prec_no,block_no,etrn_name,match_status,candidate_block_nos,station_class,rank_url
68306,赤名,アカナ,Akana,35.001667,132.711667,444,C,11112110,68,1320,赤名,exact,1320,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=68&block_no=1320&year=&month=&day=&view=
68351,川本,カワモト,Kawamoto,34.976667,132.491667,132,C,11112010,68,0701,川本,exact,0701,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=68&block_no=0701&year=&month=&day=&view=
68376,浜田,ハマダ,Hamada,34.896667,132.07,19,B,11111011,68,47755,浜田,exact,47755,s,https://www.data.jma.go.jp/stats/etrn/view/rank_s.php?prec_no=68&block_no=47755&year=&month=&day=&view=
68401,瑞穂,ミズホ,Mizuho,34.853333,132.53,327,C,11112110,68,1094,瑞穂,exact,1094,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=68&block_no=1094&year=&month=&day=&view=
68431,弥栄,ヤサカ,Yasaka,34.776667,132.108333,380,C,11112110,68,1321,弥栄,exact,1321,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=68&block_no=1321&year=&month=&day=&view=
68456,高津,タカツ：石見空港,Takatsu,34.675,131.79,54,C,11110000,68,1474,高津,exact,1474,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=68&block_no=1474&year=&month=&day=&view=
68462,益田,マスダ,Masuda,34.686667,131.85,22,C,11112010,68,0704,益田,exact,0704,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=68&block_no=0704&year=&month=&day=&view=
68516,津和野,ツワノ,Tsuwano,34.461667,131.77,165,C,11112010,68,0707,津和野,exact,0707,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=68&block_no=0707&year=&month=&day=&view=
68541,吉賀,ヨシカ,Yoshika,34.391667,131.893333,250,C,11112010,68,1592,吉賀,exact,1592,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=68&block_no=1592&year=&month=&day=&view=
69006,境,サカイ,Sakai,35.543333,133.235,2,B,11111111,69,47742,境,exact,47742,s,https://www.data.jma.go.jp/stats/etrn/view/rank_s.php?prec_no=69&block_no=47742&year=&month=&day=&view=
69021,塩津,シオツ,Shiotsu,35.523333,133.566667,15,C,11112010,69,1231,塩津,exact,1231,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=69&block_no=1231&year=&month=&day=&view=
69041,青谷,アオヤ,Aoya,35.52,133.996667,13,C,11112010,69,0709,青谷,exact,0709,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=69&block_no=0709&year=&month=&day=&view=
69052,湖山,コヤマ：鳥取空港,Koyama,35.53,134.165,15,C,11110000,69,1519,湖山,exact,1519,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=69&block_no=1519&year=&month=&day=&view=
69061,岩井,イワイ,Iwai,35.558333,134.36,19,C,11112010,69,0711,岩井,exact,0711,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=69&block_no=0711&year=&month=&day=&view=
69076,米子,ヨナゴ,Yonago,35.433333,133.338333,7,B,11111111,69,47744,米子,exact,47744,s,https://www.data.jma.go.jp/stats/etrn/view/rank_s.php?prec_no=69&block_no=47744&year=&month=&day=&view=
69101,倉吉,クラヨシ,Kurayoshi,35.473333,133.838333,8,C,11112110,69,0713,倉吉,exact,0713,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=69&block_no=0713&year=&month=&day=&view=
69122,鳥取,トットリ,Tottori,35.486667,134.238333,7,A,11111111,69,47746,鳥取,exact,47746,s,https://www.data.jma.go.jp/stats/etrn/view/rank_s.php?prec_no=69&block_no=47746&year=&month=&day=&view=
69246,智頭,チズ,Chizu,35.263333,134.24,182,C,11112110,69,0718,智頭,exact,0718,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=69&block_no=0718&year=&month=&day=&view=
69271,茶屋,チャヤ,Chaya,35.186667,133.23,490,C,11112010,69,1304,茶屋,exact,1304,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=69&block_no=1304&year=&month=&day=&view=
71066,池田,イケダ,Ikeda,34.023333,133.795,214,C,11112010,71,0720,池田,exact,0720,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=71&block_no=0720&year=&month=&day=&view=
71087,穴吹,アナブキ,Anabuki,34.04,134.156667,160,C,11112010,71,0972,穴吹,exact,0972,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=71&block_no=0972&year=&month=&day=&view=
71106,徳島,トクシマ,Tokushima,34.066667,134.573333,2,A,11111111,71,47895,徳島,exact,47895,s,https://www.data.jma.go.jp/stats/etrn/view/rank_s.php?prec_no=71&block_no=47895&year=&month=&day=&view=
71192,東祖谷,ヒガシイヤ,Higashiiya,33.87,133.978333,781,C,11112010,71,1677,東祖谷,exact,1677,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=71&block_no=1677&year=&month=&day=&view=
71231,蒲生田,カモダ,Kamoda,33.836667,134.741667,10,C,11112010,71,1242,蒲生田,exact,1242,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=71&block_no=1242&year=&month=&day=&view=
71251,木頭,キトウ,Kito,33.771667,134.198333,363,C,11112010,71,1352,木頭,exact,1352,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=71&block_no=1352&year=&month=&day=&view=
71266,日和佐,ヒワサ,Hiwasa,33.731667,134.538333,3,C,11112010,71,0724,日和佐,exact,0724,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=71&block_no=0724&year=&month=&day=&view=
71291,海陽,カイヨウ,Kaiyo,33.611667,134.355,5,C,11112010,71,1604,海陽,exact,1604,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=71&block_no=1604&year=&month=&day=&view=
72061,内海,ウチノミ,Uchinomi,34.471667,134.273333,20,C,11112010,72,0726,内海,exact,0726,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=72&block_no=0726&year=&month=&day=&view=
72086,高松,タカマツ,Takamatsu,34.318333,134.053333,9,A,11111111,72,47891,高松,exact,47891,s,https://www.data.jma.go.jp/stats/etrn/view/rank_s.php?prec_no=72&block_no=47891&year=&month=&day=&view=
72111,多度津,タドツ,Tadotsu,34.275,133.751667,4,B,11111011,72,47890,多度津,exact,47890,s,https://www.data.jma.go.jp/stats/etrn/view/rank_s.php?prec_no=72&block_no=47890&year=&month=&day=&view=
72121,滝宮,タキノミヤ,Takinomiya,34.236667,133.923333,60,C,11112010,72,0729,滝宮,exact,0729,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=72&block_no=0729&year=&month=&day=&view=
72126,香南,コウナン：高松空港,Konan,34.213333,134.015,185,C,11110000,72,1475,香南,exact,1475,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=72&block_no=1475&year=&month=&day=&view=
72146,引田,ヒケタ,Hiketa,34.213333,134.406667,12,C,11112010,72,0730,引田,exact,0730,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=72&block_no=0730&year=&month=&day=&view=
72161,財田,サイタ,Saita,34.12,133.771667,65,C,11112010,72,1239,財田,exact,1239,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=72&block_no=1239&year=&month=&day=&view=
73001,大三島,オオミシマ,Omishima,34.25,133.006667,9,C,11112010,73,0732,大三島,exact,0732,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=73&block_no=0732&year=&month=&day=&view=
73076,今治,イマバリ,Imabari,34.053333,132.975,27,C,11112010,73,1077,今治,exact,1077,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=73&block_no=1077&year=&month=&day=&view=
73126,西条,サイジョウ,Saijo,33.915,133.08,4,C,11112010,73,0958,西条,exact,0958,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=73&block_no=0958&year=&month=&day=&view=
73141,新居浜,ニイハマ,Niihama,33.936667,133.338333,90,C,11112010,73,0734,新居浜,exact,0734,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=73&block_no=0734&year=&month=&day=&view=
73151,四国中央,シコクチュウオウ,Shikoku-Chuo,33.981667,133.581667,75,C,11112010,73,0735,四国中央,exact,0735,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=73&block_no=0735&year=&month=&day=&view=
73166,松山,マツヤマ,Matsuyama,33.843333,132.776667,32,A,11111111,73,47887,松山,exact,47887,s,https://www.data.jma.go.jp/stats/etrn/view/rank_s.php?prec_no=73&block_no=47887&year=&month=&day=&view=
73168,松山南吉田,マツヤマミナミヨシダ：松山空港,Matsuyama-Minamiyoshida,33.826667,132.698333,4,C,11110000,73,1521,松山南吉田,exact,1521,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=73&block_no=1521&year=&month=&day=&view=
73256,長浜,ナガハマ,Nagahama,33.616667,132.48,4,C,11112010,73,0739,長浜,exact,0739,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=73&block_no=0739&year=&month=&day=&view=
73276,久万,クマ,Kuma,33.663333,132.895,511,C,11112010,73,0741,久万,exact,0741,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=73&block_no=0741&year=&month=&day=&view=
73306,大洲,オオズ,Ozu,33.508333,132.535,20,C,11112010,73,0959,大洲,exact,0959,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=73&block_no=0959&year=&month=&day=&view=
73341,瀬戸,セト,Seto,33.446667,132.256667,143,C,11112010,73,1456,瀬戸,exact,1456,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=73&block_no=1456&year=&month=&day=&view=
73406,宇和,ウワ,Uwa,33.366667,132.503333,200,C,11112010,73,0961,宇和,exact,0961,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=73&block_no=0961&year=&month=&day=&view=
73442,宇和島,ウワジマ,Uwajima,33.226667,132.551667,2,B,11111011,73,47892,宇和島,exact,47892,s,https://www.data.jma.go.jp/stats/etrn/view/rank_s.php?prec_no=73&block_no=47892&year=&month=&day=&view=
73446,近永,チカナガ,Chikanaga,33.253333,132.675,129,C,11112010,73,1350,近永,exact,1350,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=73&block_no=1350&year=&month=&day=&view=
73516,御荘,ミショウ,Misho,32.963333,132.57,12,C,11112010,73,0745,御荘,exact,0745,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=73&block_no=0745&year=&month=&day=&view=
74056,本川,ホンガワ,Hongawa,33.765,133.338333,605,C,11112010,74,1351,本川,exact,1351,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=74&block_no=1351&year=&month=&day=&view=
74071,本山,モトヤマ,Motoyama,33.753333,133.575,252,C,11112010,74,0746,本山,exact,0746,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=74&block_no=0746&year=&month=&day=&view=
74136,大栃,オオドチ,Odochi,33.698333,133.875,210,C,11112010,74,1229,大栃,exact,1229,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=74&block_no=1229&year=&month=&day=&view=
74182,高知,コウチ,Kochi,33.566667,133.548333,1,A,11111111,74,47893,高知,exact,47893,s,https://www.data.jma.go.jp/stats/etrn/view/rank_s.php?prec_no=74&block_no=47893&year=&month=&day=&view=
74187,後免,ゴメン,Gomen,33.59,133.643333,12,C,11112010,74,1249,後免,exact,1249,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=74&block_no=1249&year=&month=&day=&view=
74188,南国日章,ナンコクニッショウ：高知空港,Nankoku-Nissho,33.545,133.668333,9,C,11110000,74,1476,南国日章,exact,1476,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=74&block_no=1476&year=&month=&day=&view=
74271,安芸,アキ,Aki,33.488333,133.933333,6,C,11112010,74,0755,安芸,exact,0755,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=74&block_no=0755&year=&month=&day=&view=
74296,梼原,ユスハラ,Yusuhara,33.39,132.921667,415,C,11112010,74,0921,梼原,exact,0921,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=74&block_no=0921&year=&month=&day=&view=
74311,須崎,スサキ,Susaki,33.385,133.276667,4,C,11112010,74,0756,須崎,exact,0756,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=74&block_no=0756&year=&month=&day=&view=
74361,窪川,クボカワ,Kubokawa,33.206667,133.128333,205,C,11112010,74,0758,窪川,exact,0758,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=74&block_no=0758&year=&month=&day=&view=
74372,室戸岬,ムロトミサキ,Cape Muroto,33.251667,134.176667,185,B,11111011,74,47899,室戸岬,exact,47899,s,https://www.data.jma.go.jp/stats/etrn/view/rank_s.php?prec_no=74&block_no=47899&year=&month=&day=&view=
74381,江川崎,エカワサキ,Ekawasaki,33.17,132.791667,72,C,11112010,74,1235,江川崎,exact,1235,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=74&block_no=1235&year=&month=&day=&view=
74436,佐賀,サガ,Saga,33.078333,133.101667,3,C,11112010,74,1233,佐賀,exact,1233,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=74&block_no=1233&year=&month=&day=&view=
74447,宿毛,スクモ,Sukumo,32.905,132.716667,21,B,11111011,74,47897,宿毛,exact,47897,s,https://www.data.jma.go.jp/stats/etrn/view/rank_s.php?prec_no=74&block_no=47897&year=&month=&day=&view=
74456,中村,ナカムラ,Nakamura,32.99,132.92,8,C,11112010,74,0763,中村,exact,0763,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=74&block_no=0763&year=&month=&day=&view=
74516,清水,シミズ,Shimizu,32.721667,133.01,31,B,11111011,74,47898,清水,exact,47898,s,https://www.data.jma.go.jp/stats/etrn/view/rank_s.php?prec_no=74&block_no=47898&year=&month=&day=&view=
81011,須佐,スサ,Susa,34.615,131.623333,50,C,11112010,81,0765,須佐,exact,0765,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=81&block_no=0765&year=&month=&day=&view=
81071,萩,ハギ,Hagi,34.41,131.405,2,B,11111011,81,47754,萩,exact,47754,s,https://www.data.jma.go.jp/stats/etrn/view/rank_s.php?prec_no=81&block_no=47754&year=&month=&day=&view=
81116,油谷,ユヤ,Yuya,34.37,131.055,20,C,11112010,81,0939,油谷,exact,0939,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=81&block_no=0939&year=&month=&day=&view=
81151,徳佐,トクサ,Tokusa,34.398333,131.725,310,C,11112010,81,0767,徳佐,exact,0767,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=81&block_no=0767&year=&month=&day=&view=
81196,秋吉台,アキヨシダイ,Akiyoshidai,34.235,131.306667,240,C,11112010,81,0769,秋吉台,exact,0769,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=81&block_no=0769&year=&month=&day=&view=
81231,広瀬,ヒロセ,Hirose,34.261667,131.951667,97,C,11112010,81,0771,広瀬,exact,0771,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=81&block_no=0771&year=&month=&day=&view=
81266,豊田,トヨタ,Toyota,34.186667,131.076667,40,C,11112010,81,0772,豊田,exact,0772,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=81&block_no=0772&year=&month=&day=&view=
81286,山口,ヤマグチ,Yamaguchi,34.161667,131.461667,18,B,11111111,81,47784,山口,exact,47784,s,https://www.data.jma.go.jp/stats/etrn/view/rank_s.php?prec_no=81&block_no=47784&year=&month=&day=&view=
81321,岩国,イワクニ,Iwakuni,34.155,132.178333,41,C,11112010,81,0940,岩国,exact,0940,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=81&block_no=0940&year=&month=&day=&view=
81371,防府,ホウフ,Hofu,34.04,131.533333,4,C,11112010,81,0775,防府,exact,0775,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=81&block_no=0775&year=&month=&day=&view=
81386,下松,クダマツ,Kudamatsu,34.01,131.871667,27,C,11112010,81,0776,下松,exact,0776,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=81&block_no=0776&year=&month=&day=&view=
81397,玖珂,クガ,Kuga,34.095,132.075,68,C,11112010,81,0913,玖珂,exact,0913,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=81&block_no=0913&year=&month=&day=&view=
81428,下関,シモノセキ,Shimonoseki,33.948333,130.925,3,A,11111111,81,47762,下関,exact,47762,s,https://www.data.jma.go.jp/stats/etrn/view/rank_s.php?prec_no=81&block_no=47762&year=&month=&day=&view=
81436,宇部,ウベ：山口宇部空港,Ube,33.93,131.278333,5,C,11110000,81,0778,宇部,exact,0778,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=81&block_no=0778&year=&month=&day=&view=
81481,柳井,ヤナイ,Yanai,33.958333,132.113333,3,C,11112010,81,0942,柳井,exact,0942,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=81&block_no=0942&year=&month=&day=&view=
81486,安下庄,アゲノショウ,Agenosho,33.903333,132.293333,5,C,11112010,81,0779,安下庄,exact,0779,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=81&block_no=0779&year=&month=&day=&view=
82046,宗像,ムナカタ,Munakata,33.808333,130.538333,7,C,11112010,82,0943,宗像,exact,0943,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=82&block_no=0943&year=&month=&day=&view=
82056,八幡,ヤハタ,Yahata,33.851667,130.743333,20,C,11112010,82,0780,八幡,exact,0780,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=82&block_no=0780&year=&month=&day=&view=
82068,空港北町,クウコウキタマチ：北九州空港,Kukokitamachi,33.845,131.035,7,C,11110000,82,1590,空港北町,exact,1590,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=82&block_no=1590&year=&month=&day=&view=
82101,行橋,ユクハシ,Yukuhashi,33.713333,130.975,9,C,11112010,82,0782,行橋,exact,0782,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=82&block_no=0782&year=&month=&day=&view=
82136,飯塚,イイヅカ,Iizuka,33.651667,130.693333,37,B,11111011,82,47809,飯塚,exact,47809,s,https://www.data.jma.go.jp/stats/etrn/view/rank_s.php?prec_no=82&block_no=47809&year=&month=&day=&view=
82171,前原,マエバル,Maebaru,33.56,130.19,5,C,11112010,82,0785,前原,exact,0785,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=82&block_no=0785&year=&month=&day=&view=
82182,福岡,フクオカ,Fukuoka,33.581667,130.375,3,A,11111111,82,47807,福岡,exact,47807,s,https://www.data.jma.go.jp/stats/etrn/view/rank_s.php?prec_no=82&block_no=47807&year=&month=&day=&view=
82186,博多,ハカタ：福岡空港,Hakata,33.583333,130.451667,9,C,11110000,82,1477,博多,exact,1477,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=82&block_no=1477&year=&month=&day=&view=
82191,太宰府,ダザイフ,Dazaifu,33.496667,130.49,52,C,11112010,82,1141,太宰府,exact,1141,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=82&block_no=1141&year=&month=&day=&view=
82206,添田,ソエダ,Soeda,33.558333,130.855,92,C,11112010,82,1046,添田,exact,1046,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=82&block_no=1046&year=&month=&day=&view=
82261,朝倉,アサクラ,Asakura,33.406667,130.695,38,C,11112010,82,0788,朝倉,exact,0788,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=82&block_no=0788&year=&month=&day=&view=
82306,久留米,クルメ,Kurume,33.303333,130.493333,7,C,11112010,82,0790,久留米,exact,0790,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=82&block_no=0790&year=&month=&day=&view=
82317,黒木,クロギ,Kurogi,33.225,130.645,144,C,11112010,82,0792,黒木,exact,0792,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=82&block_no=0792&year=&month=&day=&view=
82361,大牟田,オオムタ,Omuta,33.006667,130.466667,40,C,11112010,82,0793,大牟田,exact,0793,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=82&block_no=0793&year=&month=&day=&view=
83021,国見,クニミ,Kunimi,33.678333,131.575,53,C,11112010,83,1137,国見,exact,1137,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=83&block_no=1137&year=&month=&day=&view=
83051,中津,ナカツ,Nakatsu,33.586667,131.245,12,C,11112010,83,0794,中津,exact,0794,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=83&block_no=0794&year=&month=&day=&view=
83061,豊後高田,ブンゴタカダ,Bungo-Takada,33.57,131.433333,5,C,11112010,83,0795,豊後高田,exact,0795,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=83&block_no=0795&year=&month=&day=&view=
83106,院内,インナイ,Innai,33.42,131.316667,90,C,11112010,83,0931,院内,exact,0931,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=83&block_no=0931&year=&month=&day=&view=
83121,杵築,キツキ,Kitsuki,33.416667,131.596667,5,C,11112010,83,1237,杵築,exact,1237,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=83&block_no=1237&year=&month=&day=&view=
83126,武蔵,ムサシ：大分空港,Musashi,33.478333,131.736667,5,C,11110000,83,0796,武蔵,exact,0796,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=83&block_no=0796&year=&month=&day=&view=
83137,日田,ヒタ,Hita,33.321667,130.928333,83,B,11111011,83,47814,日田,exact,47814,s,https://www.data.jma.go.jp/stats/etrn/view/rank_s.php?prec_no=83&block_no=47814&year=&month=&day=&view=
83191,玖珠,クス,Kusu,33.291667,131.155,331,C,11112010,83,0932,玖珠,exact,0932,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=83&block_no=0932&year=&month=&day=&view=
83201,湯布院,ユフイン,Yufuin,33.253333,131.346667,435,C,11112010,83,0799,湯布院,exact,0799,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=83&block_no=0799&year=&month=&day=&view=
83216,大分,オオイタ,Oita,33.235,131.618333,5,A,11111111,83,47815,大分,exact,47815,s,https://www.data.jma.go.jp/stats/etrn/view/rank_s.php?prec_no=83&block_no=47815&year=&month=&day=&view=
83341,犬飼,イヌカイ,Inukai,33.065,131.631667,121,C,11112010,83,0805,犬飼,exact,0805,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=83&block_no=0805&year=&month=&day=&view=
83371,竹田,タケタ,Taketa,32.973333,131.398333,261,C,11112010,83,0806,竹田,exact,0806,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=83&block_no=0806&year=&month=&day=&view=
83401,佐伯,サイキ,Saiki,32.95,131.901667,2,C,11112010,83,0808,佐伯,exact,0808,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=83&block_no=0808&year=&month=&day=&view=
83431,宇目,ウメ,Ume,32.845,131.675,200,C,11112010,83,1142,宇目,exact,1142,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=83&block_no=1142&year=&month=&day=&view=
83476,蒲江,カマエ,Kamae,32.795,131.923333,2,C,11112010,83,0810,蒲江,exact,0810,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=83&block_no=0810&year=&month=&day=&view=
84012,鰐浦,ワニウラ,Waniura,34.698333,129.445,63,C,11112010,84,1453,鰐浦,exact,1453,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=84&block_no=1453&year=&month=&day=&view=
84072,厳原,イヅハラ,Izuhara,34.196667,129.291667,5,B,11111011,84,47800,厳原,exact,47800,s,https://www.data.jma.go.jp/stats/etrn/view/rank_s.php?prec_no=84&block_no=47800&year=&month=&day=&view=
84076,美津島,ミツシマ：対馬空港,Mitsushima,34.285,129.33,63,C,11110000,84,1538,美津島,exact,1538,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=84&block_no=1538&year=&month=&day=&view=
84121,芦辺,アシベ,Ashibe,33.8,129.721667,97,C,11112010,84,1144,芦辺,exact,1144,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=84&block_no=1144&year=&month=&day=&view=
84122,石田,イシダ：壱岐空港,Ishida,33.748333,129.785,12,C,11110000,84,1478,石田,exact,1478,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=84&block_no=1478&year=&month=&day=&view=
84171,平戸,ヒラド,Hirado,33.36,129.55,58,B,11111011,84,47805,平戸,exact,47805,s,https://www.data.jma.go.jp/stats/etrn/view/rank_s.php?prec_no=84&block_no=47805&year=&month=&day=&view=
84183,松浦,マツウラ,Matsuura,33.341667,129.711667,14,C,11112010,84,0814,松浦,exact,0814,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=84&block_no=0814&year=&month=&day=&view=
84266,佐世保,サセボ,Sasebo,33.158333,129.726667,4,B,11111011,84,47812,佐世保,exact,47812,s,https://www.data.jma.go.jp/stats/etrn/view/rank_s.php?prec_no=84&block_no=47812&year=&month=&day=&view=
84306,西海,サイカイ,Saikai,33.013333,129.651667,18,C,11112010,84,1672,西海,exact,1672,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=84&block_no=1672&year=&month=&day=&view=
84341,有川,アリカワ,Arikawa,32.981667,129.118333,11,C,11112010,84,1138,有川,multiple_selected_largest,"1080,1138",a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=84&block_no=1138&year=&month=&day=&view=
84371,大村,オオムラ：長崎空港,Omura,32.916667,129.913333,3,C,11110000,84,1084,大村,exact,1084,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=84&block_no=1084&year=&month=&day=&view=
84496,長崎,ナガサキ,Nagasaki,32.733333,129.866667,27,A,11111111,84,47817,長崎,exact,47817,s,https://www.data.jma.go.jp/stats/etrn/view/rank_s.php?prec_no=84&block_no=47817&year=&month=&day=&view=
84519,雲仙岳,ウンゼンダケ,Mt. Unzen,32.736667,130.261667,678,B,11111011,84,47818,雲仙岳,exact,47818,s,https://www.data.jma.go.jp/stats/etrn/view/rank_s.php?prec_no=84&block_no=47818&year=&month=&day=&view=
84523,島原,シマバラ,Shimabara,32.76,130.361667,14,C,11112010,84,0962,島原,exact,0962,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=84&block_no=0962&year=&month=&day=&view=
84536,福江,フクエ,Fukue,32.693333,128.826667,25,B,11111011,84,47843,福江,exact,47843,s,https://www.data.jma.go.jp/stats/etrn/view/rank_s.php?prec_no=84&block_no=47843&year=&month=&day=&view=
84537,上大津,カミオオヅ：福江空港,Kami-Ozu,32.665,128.831667,77,C,11110000,84,1479,上大津,exact,1479,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=84&block_no=1479&year=&month=&day=&view=
